text,label
Bajaj Finserv EMI payment | Ref:36cf9299 | Amount: INR 1145.88,EMI
Bajaj Finserv EMI payment | Ref:db8a11a4 | Amount: INR 3090.24,EMI
Reliance Digital purchase | Ref:75d09133 | Amount: INR 30955.76,Shopping
Credit card EMI installment | Ref:faf9b483 | Amount: INR 48193.93,EMI
Myntra clothing order | Ref:477ea014 | Amount: INR 12066.18,Shopping
Zerodha stock purchase | Ref:c3b592a8 | Amount: INR 30357.81,Investment
Credit card EMI installment | Ref:2612ccd6 | Amount: INR 1224.48,EMI
SBI car loan EMI | Ref:a308d25d | Amount: INR 28027.97,EMI
PPF contribution | Ref:f2675eea | Amount: INR 47690.54,Investment
Restaurant dining at | Ref:7b9cbcc4 | Amount: INR 46815.5,Food
Myntra clothing order | Ref:3d36cba4 | Amount: INR 37723.97,Shopping
HDFC home loan EMI | Ref:57d07d67 | Amount: INR 36552.93,EMI
HDFC home loan EMI | Ref:7191e358 | Amount: INR 14289.22,EMI
IRCTC train ticket booking | Ref:d1f6fabd | Amount: INR 19309.51,Travel
IKEA furniture shopping | Ref:5d641e23 | Amount: INR 25322.09,Shopping
RedBus bus ticket | Ref:88cb0e87 | Amount: INR 28961.39,Travel
MakeMyTrip hotel booking | Ref:4a841429 | Amount: INR 22493.97,Travel
Flipkart electronics purchase | Ref:4829e6c4 | Amount: INR 11071.82,Shopping
IKEA furniture shopping | Ref:8145b65a | Amount: INR 23678.68,Shopping
Petrol pump fuel payment | Ref:b23f6917 | Amount: INR 16903.46,Travel
Personal loan EMI deduction | Ref:08da9261 | Amount: INR 26892.88,EMI
Zerodha stock purchase | Ref:840bd455 | Amount: INR 5754.58,Investment
Amazon online shopping | Ref:277fa438 | Amount: INR 15951.12,Shopping
Reliance Digital purchase | Ref:bb19ef3b | Amount: INR 26465.68,Shopping
Flipkart electronics purchase | Ref:90d00af8 | Amount: INR 31689.22,Shopping
Cafe coffee purchase at | Ref:89e0f6ca | Amount: INR 31252.46,Food
Cafe coffee purchase at | Ref:6ab769ba | Amount: INR 36059.95,Food
Personal loan EMI deduction | Ref:1f731259 | Amount: INR 47237.76,EMI
RedBus bus ticket | Ref:5257b076 | Amount: INR 11793.09,Travel
Flipkart electronics purchase | Ref:866cf83e | Amount: INR 6538.05,Shopping
Dominos pizza order | Ref:cbbd0789 | Amount: INR 41625.3,Food
SBI car loan EMI | Ref:37f8d7a2 | Amount: INR 25074.11,EMI
Ola cab fare | Ref:259bc5f3 | Amount: INR 44532.46,Travel
Dominos pizza order | Ref:d3b55d03 | Amount: INR 30059.22,Food
Ola cab fare | Ref:8b98e0de | Amount: INR 7019.92,Travel
Cafe coffee purchase at | Ref:816de6a3 | Amount: INR 47246.49,Food
Ola cab fare | Ref:276f8df6 | Amount: INR 8793.76,Travel
SIP investment in mutual fund | Ref:e8c852d0 | Amount: INR 21329.61,Investment
Flipkart electronics purchase | Ref:b8cf3b51 | Amount: INR 27073.84,Shopping
Zomato dinner bill | Ref:71a0b150 | Amount: INR 21825.63,Food
Dominos pizza order | Ref:6c3ba4c0 | Amount: INR 49584.15,Food
Personal loan EMI deduction | Ref:4eab0b5b | Amount: INR 20131.27,EMI
SBI car loan EMI | Ref:2e08493e | Amount: INR 48231.29,EMI
Ola cab fare | Ref:4e28b90f | Amount: INR 32441.86,Travel
Zerodha stock purchase | Ref:1724fdb9 | Amount: INR 25643.75,Investment
IRCTC train ticket booking | Ref:bc740b97 | Amount: INR 17052.33,Travel
Bajaj Finserv EMI payment | Ref:51916028 | Amount: INR 22711.15,EMI
Zerodha stock purchase | Ref:c3c2610e | Amount: INR 11714.73,Investment
Zomato dinner bill | Ref:2b0de695 | Amount: INR 45661.78,Food
Bajaj Finserv EMI payment | Ref:ca527cbe | Amount: INR 41628.57,EMI
Flipkart electronics purchase | Ref:976aaf27 | Amount: INR 32649.39,Shopping
SIP investment in mutual fund | Ref:684a7c58 | Amount: INR 22864.76,Investment
Groww ETF investment | Ref:9463283f | Amount: INR 38146.88,Investment
IRCTC train ticket booking | Ref:4034b20b | Amount: INR 27483.52,Travel
Personal loan EMI deduction | Ref:a275fee1 | Amount: INR 28171.69,EMI
MakeMyTrip hotel booking | Ref:d63f18bb | Amount: INR 49822.97,Travel
PPF contribution | Ref:7f2fcf8c | Amount: INR 23068.41,Investment
Bajaj Finserv EMI payment | Ref:6fa84b67 | Amount: INR 27878.75,EMI
Ola cab fare | Ref:278cb6ea | Amount: INR 33141.14,Travel
HDFC home loan EMI | Ref:34baee83 | Amount: INR 5464.71,EMI
IKEA furniture shopping | Ref:a2a75177 | Amount: INR 9668.14,Shopping
Reliance Digital purchase | Ref:3ad4c8e1 | Amount: INR 44793.24,Shopping
PPF contribution | Ref:006cec74 | Amount: INR 47076.46,Investment
Dominos pizza order | Ref:c1786db5 | Amount: INR 7338.15,Food
IndiGo flight ticket | Ref:5183a9fa | Amount: INR 2926.07,Travel
RedBus bus ticket | Ref:861fa350 | Amount: INR 21800.24,Travel
Fixed deposit investment | Ref:ede747ee | Amount: INR 13044.88,Investment
Petrol pump fuel payment | Ref:725c1a8a | Amount: INR 17214.55,Travel
Fixed deposit investment | Ref:15be40bb | Amount: INR 12305.03,Investment
IRCTC train ticket booking | Ref:239a7f48 | Amount: INR 42042.56,Travel
Grocery purchase at Big Bazaar | Ref:61de4b41 | Amount: INR 2464.1,Food
Reliance Digital purchase | Ref:217cd366 | Amount: INR 36493.5,Shopping
Credit card EMI installment | Ref:ed9842ea | Amount: INR 38213.33,EMI
Uber ride payment | Ref:2835a89c | Amount: INR 17205.52,Travel
Dominos pizza order | Ref:9e0ebbd3 | Amount: INR 26514.34,Food
Grocery purchase at Big Bazaar | Ref:eb7035f9 | Amount: INR 5426.23,Food
Amazon online shopping | Ref:847be1af | Amount: INR 15093.03,Shopping
Zerodha stock purchase | Ref:650683a5 | Amount: INR 29449.14,Investment
Bajaj Finserv EMI payment | Ref:008afd34 | Amount: INR 26359.12,EMI
McDonald's meal payment | Ref:7273f14a | Amount: INR 13213.36,Food
Restaurant dining at | Ref:779ed9a5 | Amount: INR 19003.29,Food
Zomato dinner bill | Ref:b562435c | Amount: INR 16542.94,Food
Uber ride payment | Ref:6d1e743f | Amount: INR 40199.4,Travel
Petrol pump fuel payment | Ref:06529bce | Amount: INR 39952.48,Travel
Petrol pump fuel payment | Ref:698ace95 | Amount: INR 30202.88,Travel
Zerodha stock purchase | Ref:d7b7fa16 | Amount: INR 1572.33,Investment
HDFC home loan EMI | Ref:2c613b1e | Amount: INR 7892.66,EMI
PPF contribution | Ref:488bf38f | Amount: INR 1030.41,Investment
PPF contribution | Ref:c503cbf2 | Amount: INR 35944.33,Investment
Zomato dinner bill | Ref:b33f8903 | Amount: INR 13170.72,Food
SIP investment in mutual fund | Ref:42df95d8 | Amount: INR 31801.76,Investment
Flipkart electronics purchase | Ref:ddb3991e | Amount: INR 37900.35,Shopping
RedBus bus ticket | Ref:a4ab7cfe | Amount: INR 47695.2,Travel
Swiggy order payment | Ref:aedc6587 | Amount: INR 5458.65,Food
SIP investment in mutual fund | Ref:bafed04d | Amount: INR 16109.65,Investment
Flipkart electronics purchase | Ref:e92ef8a8 | Amount: INR 10331.26,Shopping
Credit card EMI installment | Ref:3f613d01 | Amount: INR 34465.15,EMI
HDFC home loan EMI | Ref:7e7e069c | Amount: INR 24026.9,EMI
Amazon online shopping | Ref:828857d2 | Amount: INR 5509.65,Shopping
Zomato dinner bill | Ref:2ad132d7 | Amount: INR 5766.61,Food
Petrol pump fuel payment | Ref:d01dfd79 | Amount: INR 4754.68,Travel
Petrol pump fuel payment | Ref:41c0be41 | Amount: INR 34316.3,Travel
Fixed deposit investment | Ref:b081b729 | Amount: INR 1622.32,Investment
Petrol pump fuel payment | Ref:0001b8c2 | Amount: INR 26852.22,Travel
RedBus bus ticket | Ref:9bce0585 | Amount: INR 23505.23,Travel
Grocery purchase at Big Bazaar | Ref:b7b0144d | Amount: INR 6940.51,Food
PPF contribution | Ref:5d735b79 | Amount: INR 13231.16,Investment
Grocery purchase at Big Bazaar | Ref:49be4ff2 | Amount: INR 37217.88,Food
Dominos pizza order | Ref:fdd5cd4a | Amount: INR 40737.98,Food
Reliance Digital purchase | Ref:9a1cc9b3 | Amount: INR 10671.13,Shopping
Petrol pump fuel payment | Ref:d04fbeec | Amount: INR 43258.21,Travel
SIP investment in mutual fund | Ref:1bae29b7 | Amount: INR 14707.46,Investment
Zerodha stock purchase | Ref:0c980941 | Amount: INR 6493.65,Investment
Groww ETF investment | Ref:5d10a61f | Amount: INR 49220.26,Investment
Swiggy order payment | Ref:9f5fdb0a | Amount: INR 21213.68,Food
IRCTC train ticket booking | Ref:4fe066aa | Amount: INR 21490.48,Travel
Bajaj Finserv EMI payment | Ref:7661789c | Amount: INR 10818.29,EMI
Amazon online shopping | Ref:f9fd9ff0 | Amount: INR 7437.62,Shopping
IndiGo flight ticket | Ref:1f761284 | Amount: INR 31922.21,Travel
McDonald's meal payment | Ref:2d1fcce1 | Amount: INR 18990.45,Food
Petrol pump fuel payment | Ref:4d53d538 | Amount: INR 9862.82,Travel
IKEA furniture shopping | Ref:a22e664e | Amount: INR 29751.12,Shopping
Zerodha stock purchase | Ref:cd9d8867 | Amount: INR 20032.97,Investment
Uber ride payment | Ref:059ed44d | Amount: INR 13932.75,Travel
Zerodha stock purchase | Ref:578faac5 | Amount: INR 27108.05,Investment
Bajaj Finserv EMI payment | Ref:c5fb6bb1 | Amount: INR 30288.98,EMI
McDonald's meal payment | Ref:0b09920f | Amount: INR 5305.97,Food
HDFC home loan EMI | Ref:08dd7a1f | Amount: INR 4858.0,EMI
IndiGo flight ticket | Ref:76fa9bb8 | Amount: INR 17320.19,Travel
Swiggy order payment | Ref:fb05095b | Amount: INR 3198.39,Food
MakeMyTrip hotel booking | Ref:490bb9e3 | Amount: INR 45027.14,Travel
Dominos pizza order | Ref:52be6014 | Amount: INR 28999.61,Food
Personal loan EMI deduction | Ref:5b7d533c | Amount: INR 18682.54,EMI
Reliance Digital purchase | Ref:56de407b | Amount: INR 12603.14,Shopping
Cafe coffee purchase at | Ref:3f4cd6b9 | Amount: INR 34112.31,Food
SBI car loan EMI | Ref:17795cbc | Amount: INR 996.32,EMI
Personal loan EMI deduction | Ref:56d7859b | Amount: INR 47366.58,EMI
Fixed deposit investment | Ref:198389e0 | Amount: INR 25591.21,Investment
Fixed deposit investment | Ref:a8042e47 | Amount: INR 48343.45,Investment
SBI car loan EMI | Ref:5fbd6a41 | Amount: INR 26960.23,EMI
Ola cab fare | Ref:00194622 | Amount: INR 25600.17,Travel
Amazon online shopping | Ref:bd7bd9b9 | Amount: INR 25157.55,Shopping
IKEA furniture shopping | Ref:5def8a75 | Amount: INR 23769.12,Shopping
RedBus bus ticket | Ref:117445e8 | Amount: INR 20399.41,Travel
SIP investment in mutual fund | Ref:9e027b8a | Amount: INR 6153.39,Investment
IKEA furniture shopping | Ref:97b9fff8 | Amount: INR 4573.17,Shopping
Myntra clothing order | Ref:dfb8837c | Amount: INR 24553.02,Shopping
PPF contribution | Ref:b14610d8 | Amount: INR 29037.45,Investment
IKEA furniture shopping | Ref:c4ebe333 | Amount: INR 13176.81,Shopping
Credit card EMI installment | Ref:63f2c5a0 | Amount: INR 2494.22,EMI
Grocery purchase at Big Bazaar | Ref:311b972f | Amount: INR 40239.03,Food
RedBus bus ticket | Ref:897d3396 | Amount: INR 4658.94,Travel
RedBus bus ticket | Ref:959c374a | Amount: INR 37300.62,Travel
Grocery purchase at Big Bazaar | Ref:33e6f68c | Amount: INR 45961.65,Food
McDonald's meal payment | Ref:203f3281 | Amount: INR 12550.08,Food
Restaurant dining at | Ref:012ef225 | Amount: INR 21191.17,Food
MakeMyTrip hotel booking | Ref:5c3e9a8a | Amount: INR 24320.83,Travel
PPF contribution | Ref:bb0b3a49 | Amount: INR 38668.89,Investment
PPF contribution | Ref:2e04b310 | Amount: INR 48945.45,Investment
IRCTC train ticket booking | Ref:0eb9f702 | Amount: INR 6268.05,Travel
Zomato dinner bill | Ref:64ee77be | Amount: INR 9921.37,Food
Bajaj Finserv EMI payment | Ref:7e244b3f | Amount: INR 32199.01,EMI
Amazon online shopping | Ref:9365b31f | Amount: INR 6811.68,Shopping
IKEA furniture shopping | Ref:d3a88b75 | Amount: INR 46113.26,Shopping
Grocery purchase at Big Bazaar | Ref:f2c134d8 | Amount: INR 46654.15,Food
IKEA furniture shopping | Ref:7731cffe | Amount: INR 18773.06,Shopping
HDFC home loan EMI | Ref:62851543 | Amount: INR 27001.83,EMI
SIP investment in mutual fund | Ref:fa2f4206 | Amount: INR 4210.36,Investment
PPF contribution | Ref:f1d96ea4 | Amount: INR 36012.47,Investment
Swiggy order payment | Ref:3412e697 | Amount: INR 12307.21,Food
Reliance Digital purchase | Ref:89a8c68f | Amount: INR 17498.18,Shopping
PPF contribution | Ref:7e78d457 | Amount: INR 1247.1,Investment
Cafe coffee purchase at | Ref:52f51fe4 | Amount: INR 42123.78,Food
Credit card EMI installment | Ref:0051b8f3 | Amount: INR 4989.16,EMI
Personal loan EMI deduction | Ref:429c1060 | Amount: INR 36206.67,EMI
Swiggy order payment | Ref:53a39521 | Amount: INR 221.35,Food
Groww ETF investment | Ref:b7cd6304 | Amount: INR 12586.15,Investment
SBI car loan EMI | Ref:d0c84d28 | Amount: INR 21675.63,EMI
Zomato dinner bill | Ref:74687d02 | Amount: INR 48618.01,Food
Reliance Digital purchase | Ref:ca95177c | Amount: INR 37879.66,Shopping
Uber ride payment | Ref:75fb46b0 | Amount: INR 23440.19,Travel
IKEA furniture shopping | Ref:c2f69260 | Amount: INR 8936.51,Shopping
MakeMyTrip hotel booking | Ref:0240b7f1 | Amount: INR 36521.18,Travel
Flipkart electronics purchase | Ref:84ffa50b | Amount: INR 6335.36,Shopping
Petrol pump fuel payment | Ref:0c516db5 | Amount: INR 41933.96,Travel
Reliance Digital purchase | Ref:dff3777f | Amount: INR 23874.87,Shopping
HDFC home loan EMI | Ref:88922ebf | Amount: INR 46115.19,EMI
Zerodha stock purchase | Ref:1a3aeaf4 | Amount: INR 49382.57,Investment
MakeMyTrip hotel booking | Ref:c1f8a44b | Amount: INR 43343.37,Travel
Personal loan EMI deduction | Ref:001bea16 | Amount: INR 8394.06,EMI
Groww ETF investment | Ref:4bd20b1b | Amount: INR 936.24,Investment
Swiggy order payment | Ref:3aebcbd5 | Amount: INR 22761.35,Food
Swiggy order payment | Ref:035a702f | Amount: INR 26894.8,Food
HDFC home loan EMI | Ref:16042437 | Amount: INR 25371.12,EMI
Credit card EMI installment | Ref:c6a4e989 | Amount: INR 19424.92,EMI
Fixed deposit investment | Ref:1d808746 | Amount: INR 32093.65,Investment
McDonald's meal payment | Ref:1d5a8086 | Amount: INR 6251.85,Food
Cafe coffee purchase at | Ref:4e9d4b3b | Amount: INR 20325.94,Food
Petrol pump fuel payment | Ref:ca21e7bb | Amount: INR 38446.93,Travel
HDFC home loan EMI | Ref:5b4cf042 | Amount: INR 30269.74,EMI
IndiGo flight ticket | Ref:be44a326 | Amount: INR 6429.9,Travel
IRCTC train ticket booking | Ref:b30868a5 | Amount: INR 1995.7,Travel
Zerodha stock purchase | Ref:3633db1e | Amount: INR 2942.4,Investment
SIP investment in mutual fund | Ref:2e03b3b3 | Amount: INR 11151.54,Investment
Zomato dinner bill | Ref:9800eb20 | Amount: INR 33338.03,Food
Restaurant dining at | Ref:94dc6b08 | Amount: INR 47521.82,Food
IKEA furniture shopping | Ref:96a0ad22 | Amount: INR 39095.2,Shopping
Reliance Digital purchase | Ref:4718a65c | Amount: INR 39371.43,Shopping
SIP investment in mutual fund | Ref:ed6509c1 | Amount: INR 3993.05,Investment
SIP investment in mutual fund | Ref:d7bf922a | Amount: INR 11946.6,Investment
PPF contribution | Ref:020340e2 | Amount: INR 23161.64,Investment
IndiGo flight ticket | Ref:ef85129d | Amount: INR 19045.17,Travel
RedBus bus ticket | Ref:779d8601 | Amount: INR 28901.38,Travel
Swiggy order payment | Ref:90d06b82 | Amount: INR 33402.43,Food
SBI car loan EMI | Ref:dd121a1e | Amount: INR 26278.77,EMI
Groww ETF investment | Ref:1ad64ea4 | Amount: INR 12727.73,Investment
Groww ETF investment | Ref:ffc3522c | Amount: INR 15769.39,Investment
HDFC home loan EMI | Ref:3904b4a7 | Amount: INR 34125.93,EMI
Myntra clothing order | Ref:eeca2af9 | Amount: INR 7400.77,Shopping
IKEA furniture shopping | Ref:012bee10 | Amount: INR 30583.96,Shopping
SIP investment in mutual fund | Ref:04d3b7cc | Amount: INR 41049.73,Investment
Cafe coffee purchase at | Ref:63c593e9 | Amount: INR 40060.95,Food
IRCTC train ticket booking | Ref:355623b6 | Amount: INR 10053.16,Travel
IKEA furniture shopping | Ref:f8b70496 | Amount: INR 10347.64,Shopping
Fixed deposit investment | Ref:ad50040e | Amount: INR 18729.38,Investment
Zerodha stock purchase | Ref:2fc9cc74 | Amount: INR 48136.16,Investment
Amazon online shopping | Ref:c2c88696 | Amount: INR 37084.58,Shopping
Amazon online shopping | Ref:2610b2de | Amount: INR 38618.65,Shopping
PPF contribution | Ref:86098a33 | Amount: INR 28217.36,Investment
Credit card EMI installment | Ref:2603ae87 | Amount: INR 21737.53,EMI
HDFC home loan EMI | Ref:f2944f32 | Amount: INR 45773.89,EMI
MakeMyTrip hotel booking | Ref:b724d7e4 | Amount: INR 48764.03,Travel
Bajaj Finserv EMI payment | Ref:87b80b00 | Amount: INR 41940.54,EMI
Credit card EMI installment | Ref:5a200d21 | Amount: INR 10581.97,EMI
Credit card EMI installment | Ref:2f9c384e | Amount: INR 16814.96,EMI
HDFC home loan EMI | Ref:04f8092d | Amount: INR 22526.23,EMI
Petrol pump fuel payment | Ref:daee866a | Amount: INR 41695.86,Travel
Amazon online shopping | Ref:3c2f24fa | Amount: INR 39492.71,Shopping
Amazon online shopping | Ref:b22b90b2 | Amount: INR 44602.24,Shopping
PPF contribution | Ref:52e5f5a7 | Amount: INR 22228.79,Investment
Myntra clothing order | Ref:81d0169c | Amount: INR 34920.82,Shopping
Fixed deposit investment | Ref:9cba1d37 | Amount: INR 29082.62,Investment
Flipkart electronics purchase | Ref:184bde73 | Amount: INR 20895.8,Shopping
Uber ride payment | Ref:f1e5dbf8 | Amount: INR 45258.64,Travel
MakeMyTrip hotel booking | Ref:139a8ee7 | Amount: INR 46116.78,Travel
Dominos pizza order | Ref:532eb3bf | Amount: INR 29101.27,Food
Fixed deposit investment | Ref:31c13322 | Amount: INR 25762.66,Investment
IRCTC train ticket booking | Ref:04c4a936 | Amount: INR 25353.01,Travel
SIP investment in mutual fund | Ref:202cfabb | Amount: INR 47607.42,Investment
Grocery purchase at Big Bazaar | Ref:57bb862c | Amount: INR 14747.88,Food
Uber ride payment | Ref:a5889306 | Amount: INR 7305.22,Travel
Grocery purchase at Big Bazaar | Ref:e84b42a1 | Amount: INR 5510.35,Food
Fixed deposit investment | Ref:496fc840 | Amount: INR 6849.42,Investment
Ola cab fare | Ref:945a26df | Amount: INR 37999.98,Travel
Restaurant dining at | Ref:f524af9b | Amount: INR 34535.35,Food
Zomato dinner bill | Ref:3106046c | Amount: INR 27041.5,Food
MakeMyTrip hotel booking | Ref:2e84ce06 | Amount: INR 23830.85,Travel
MakeMyTrip hotel booking | Ref:68bd7522 | Amount: INR 6464.71,Travel
IKEA furniture shopping | Ref:84fdd7b6 | Amount: INR 36710.87,Shopping
RedBus bus ticket | Ref:f63d863a | Amount: INR 18337.77,Travel
Credit card EMI installment | Ref:7ead53f3 | Amount: INR 37293.21,EMI
Reliance Digital purchase | Ref:40a17ac6 | Amount: INR 10504.87,Shopping
Credit card EMI installment | Ref:44378ae3 | Amount: INR 23089.02,EMI
Swiggy order payment | Ref:41220ccd | Amount: INR 18449.6,Food
Amazon online shopping | Ref:68e9a9f2 | Amount: INR 29545.1,Shopping
Groww ETF investment | Ref:d414b6da | Amount: INR 9240.26,Investment
IRCTC train ticket booking | Ref:ae6ab84d | Amount: INR 45953.23,Travel
Bajaj Finserv EMI payment | Ref:af61f1ad | Amount: INR 3860.68,EMI
Reliance Digital purchase | Ref:39af1a71 | Amount: INR 29843.35,Shopping
Restaurant dining at | Ref:d7f48816 | Amount: INR 29858.8,Food
Zerodha stock purchase | Ref:206f09bd | Amount: INR 44152.47,Investment
PPF contribution | Ref:58d73694 | Amount: INR 17562.12,Investment
Zerodha stock purchase | Ref:1ada4729 | Amount: INR 4041.15,Investment
Swiggy order payment | Ref:2814d28b | Amount: INR 1543.94,Food
MakeMyTrip hotel booking | Ref:dcb349b7 | Amount: INR 46654.85,Travel
SBI car loan EMI | Ref:67f3f227 | Amount: INR 22056.71,EMI
Fixed deposit investment | Ref:f9373f33 | Amount: INR 36784.35,Investment
Zerodha stock purchase | Ref:1c2785bb | Amount: INR 20176.96,Investment
Amazon online shopping | Ref:51c9c0df | Amount: INR 25880.72,Shopping
Restaurant dining at | Ref:dcb40645 | Amount: INR 28688.13,Food
Bajaj Finserv EMI payment | Ref:5b4a5046 | Amount: INR 19551.8,EMI
Petrol pump fuel payment | Ref:abc2e111 | Amount: INR 25218.65,Travel
Petrol pump fuel payment | Ref:bd73cf42 | Amount: INR 10400.07,Travel
MakeMyTrip hotel booking | Ref:8a13b658 | Amount: INR 16929.78,Travel
Credit card EMI installment | Ref:df5cbb42 | Amount: INR 34531.16,EMI
HDFC home loan EMI | Ref:33be419c | Amount: INR 14687.08,EMI
Restaurant dining at | Ref:22c1f7db | Amount: INR 33600.68,Food
Amazon online shopping | Ref:e601862c | Amount: INR 43166.11,Shopping
PPF contribution | Ref:f2207429 | Amount: INR 46155.99,Investment
Cafe coffee purchase at | Ref:7b0e3524 | Amount: INR 20120.36,Food
IKEA furniture shopping | Ref:0f0e9d8d | Amount: INR 2291.48,Shopping
Reliance Digital purchase | Ref:944c038f | Amount: INR 24365.9,Shopping
